binary_cross_entropy_loss,training_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.008751149313258736,1.0041841,1784135863,,False,142,15273_00000,2026-07-15_21-17-43,0.01002192497253418,1.7996692657470703,56162,Mac-mini.local,127.0.0.1,1.7996692657470703,142
0.009588186210703308,1.0027895,1784135863,,False,143,15273_00000,2026-07-15_21-17-43,0.009983301162719727,1.80965256690979,56162,Mac-mini.local,127.0.0.1,1.80965256690979,143
0.008696663365145688,1.0041841,1784135863,,False,144,15273_00000,2026-07-15_21-17-43,0.01012277603149414,1.8197753429412842,56162,Mac-mini.local,127.0.0.1,1.8197753429412842,144
0.00825362858480885,1.0027895,1784135863,checkpoint_000028,False,145,15273_00000,2026-07-15_21-17-43,0.010435104370117188,1.8302104473114014,56162,Mac-mini.local,127.0.0.1,1.8302104473114014,145
0.008874812282324247,1.0027895,1784135863,,False,146,15273_00000,2026-07-15_21-17-43,0.009954690933227539,1.840165138244629,56162,Mac-mini.local,127.0.0.1,1.840165138244629,146
0.008222927118396981,1.0041841,1784135863,,False,147,15273_00000,2026-07-15_21-17-43,0.009948968887329102,1.850114107131958,56162,Mac-mini.local,127.0.0.1,1.850114107131958,147
0.008157197419295876,1.0027895,1784135863,,False,148,15273_00000,2026-07-15_21-17-43,0.009810924530029297,1.8599250316619873,56162,Mac-mini.local,127.0.0.1,1.8599250316619873,148
0.008403759842358251,1.0027895,1784135863,,False,149,15273_00000,2026-07-15_21-17-43,0.009797811508178711,1.869722843170166,56162,Mac-mini.local,127.0.0.1,1.869722843170166,149
0.007861321968425632,1.0041841,1784135863,checkpoint_000029,False,150,15273_00000,2026-07-15_21-17-43,0.01048588752746582,1.8802087306976318,56162,Mac-mini.local,127.0.0.1,1.8802087306976318,150
0.008349254763233647,1.0027895,1784135863,,False,151,15273_00000,2026-07-15_21-17-43,0.010068178176879883,1.8902769088745117,56162,Mac-mini.local,127.0.0.1,1.8902769088745117,151
0.007013774649579418,1.0041841,1784135863,,False,152,15273_00000,2026-07-15_21-17-43,0.009903669357299805,1.9001805782318115,56162,Mac-mini.local,127.0.0.1,1.9001805782318115,152
0.007157729266295333,1.0027895,1784135863,,False,153,15273_00000,2026-07-15_21-17-43,0.009918928146362305,1.9100995063781738,56162,Mac-mini.local,127.0.0.1,1.9100995063781738,153
0.007037119430752127,1.0041841,1784135863,,False,154,15273_00000,2026-07-15_21-17-43,0.009930133819580078,1.920029640197754,56162,Mac-mini.local,127.0.0.1,1.920029640197754,154
0.006574793184271085,1.0041841,1784135863,checkpoint_000030,False,155,15273_00000,2026-07-15_21-17-43,0.010232210159301758,1.9302618503570557,56162,Mac-mini.local,127.0.0.1,1.9302618503570557,155
0.006417354369262701,1.0041841,1784135863,,False,156,15273_00000,2026-07-15_21-17-43,0.009871959686279297,1.940133810043335,56162,Mac-mini.local,127.0.0.1,1.940133810043335,156
0.006458739916723941,1.0041841,1784135863,,False,157,15273_00000,2026-07-15_21-17-43,0.009853839874267578,1.9499876499176025,56162,Mac-mini.local,127.0.0.1,1.9499876499176025,157
0.006597079448928394,1.0041841,1784135863,,False,158,15273_00000,2026-07-15_21-17-43,0.009978055953979492,1.959965705871582,56162,Mac-mini.local,127.0.0.1,1.959965705871582,158
0.006326211559031509,1.0041841,1784135863,,False,159,15273_00000,2026-07-15_21-17-43,0.009937047958374023,1.969902753829956,56162,Mac-mini.local,127.0.0.1,1.969902753829956,159
0.0063242222543845854,1.0041841,1784135863,checkpoint_000031,False,160,15273_00000,2026-07-15_21-17-43,0.01036977767944336,1.9802725315093994,56162,Mac-mini.local,127.0.0.1,1.9802725315093994,160
