binary_cross_entropy_loss,training_acc,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.18413131604571223,0.9296676,1784136507,,False,56,954a3_00000,2026-07-15_21-28-27,0.010020732879638672,1.1305184364318848,56275,Mac-mini.local,127.0.0.1,1.1305184364318848,56
0.1823998672297975,0.93524635,1784136507,,False,57,954a3_00000,2026-07-15_21-28-27,0.009704113006591797,1.1402225494384766,56275,Mac-mini.local,127.0.0.1,1.1402225494384766,57
0.18180042741666944,0.9360432,1784136507,,False,58,954a3_00000,2026-07-15_21-28-27,0.009943008422851562,1.1501655578613281,56275,Mac-mini.local,127.0.0.1,1.1501655578613281,58
0.1794784883169699,0.9380356,1784136507,,False,59,954a3_00000,2026-07-15_21-28-27,0.00996088981628418,1.1601264476776123,56275,Mac-mini.local,127.0.0.1,1.1601264476776123,59
0.1771443899632581,0.9372387,1784136507,checkpoint_000011,False,60,954a3_00000,2026-07-15_21-28-27,0.010571002960205078,1.1706974506378174,56275,Mac-mini.local,127.0.0.1,1.1706974506378174,60
0.17830061283341844,0.93684024,1784136507,,False,61,954a3_00000,2026-07-15_21-28-27,0.010104894638061523,1.180802345275879,56275,Mac-mini.local,127.0.0.1,1.180802345275879,61
0.17572144932286343,0.9400281,1784136507,,False,62,954a3_00000,2026-07-15_21-28-27,0.009756088256835938,1.1905584335327148,56275,Mac-mini.local,127.0.0.1,1.1905584335327148,62
0.17545536934622827,0.9408249,1784136507,,False,63,954a3_00000,2026-07-15_21-28-27,0.009842872619628906,1.2004013061523438,56275,Mac-mini.local,127.0.0.1,1.2004013061523438,63
0.17459764996104493,0.9470017,1784136507,,False,64,954a3_00000,2026-07-15_21-28-27,0.01017308235168457,1.2105743885040283,56275,Mac-mini.local,127.0.0.1,1.2105743885040283,64
0.17148497375442726,0.94142276,1784136507,checkpoint_000012,False,65,954a3_00000,2026-07-15_21-28-27,0.01077723503112793,1.2213516235351562,56275,Mac-mini.local,127.0.0.1,1.2213516235351562,65
0.17100219221232327,0.9450092,1784136507,,False,66,954a3_00000,2026-07-15_21-28-27,0.009983301162719727,1.231334924697876,56275,Mac-mini.local,127.0.0.1,1.231334924697876,66
0.1685355153945346,0.9511857,1784136508,,False,67,954a3_00000,2026-07-15_21-28-28,0.010106086730957031,1.241441011428833,56275,Mac-mini.local,127.0.0.1,1.241441011428833,67
0.1673000364212353,0.9477983,1784136508,,False,68,954a3_00000,2026-07-15_21-28-28,0.009910106658935547,1.2513511180877686,56275,Mac-mini.local,127.0.0.1,1.2513511180877686,68
0.16637235422679736,0.945607,1784136508,,False,69,954a3_00000,2026-07-15_21-28-28,0.010057926177978516,1.261409044265747,56275,Mac-mini.local,127.0.0.1,1.261409044265747,69
0.16449174107243325,0.9511857,1784136508,checkpoint_000013,False,70,954a3_00000,2026-07-15_21-28-28,0.010622262954711914,1.272031307220459,56275,Mac-mini.local,127.0.0.1,1.272031307220459,70
0.1621514670368975,0.9525804,1784136508,,False,71,954a3_00000,2026-07-15_21-28-28,0.009906291961669922,1.281937599182129,56275,Mac-mini.local,127.0.0.1,1.281937599182129,71
0.15977535346156632,0.95118546,1784136508,,False,72,954a3_00000,2026-07-15_21-28-28,0.009939193725585938,1.2918767929077148,56275,Mac-mini.local,127.0.0.1,1.2918767929077148,72
0.15935009764962033,0.9525804,1784136508,,False,73,954a3_00000,2026-07-15_21-28-28,0.009935140609741211,1.301811933517456,56275,Mac-mini.local,127.0.0.1,1.301811933517456,73
0.1581670333224776,0.9505878,1784136508,,False,74,954a3_00000,2026-07-15_21-28-28,0.010143041610717773,1.3119549751281738,56275,Mac-mini.local,127.0.0.1,1.3119549751281738,74
0.15709630457874038,0.9525805,1784136508,checkpoint_000014,False,75,954a3_00000,2026-07-15_21-28-28,0.01091766357421875,1.3228726387023926,56275,Mac-mini.local,127.0.0.1,1.3228726387023926,75
0.15455994591366295,0.9567644,1784136508,,False,76,954a3_00000,2026-07-15_21-28-28,0.010531187057495117,1.3334038257598877,56275,Mac-mini.local,127.0.0.1,1.3334038257598877,76
0.15426974721523093,0.9511857,1784136508,,False,77,954a3_00000,2026-07-15_21-28-28,0.010520219802856445,1.3439240455627441,56275,Mac-mini.local,127.0.0.1,1.3439240455627441,77
0.15369446683191854,0.9583585,1784136508,,False,78,954a3_00000,2026-07-15_21-28-28,0.009842157363891602,1.3537662029266357,56275,Mac-mini.local,127.0.0.1,1.3537662029266357,78
